,station,date,tmax,tmin,tavg,dewpoint,wetbulb,codesum,preciptotal,year,month,week,humidity
2197,2,2012-10-26,51,38,45.0,30,39, ,0.0,2012,10,43,55.43297539886293
2198,1,2012-10-27,48,34,41.0,27,36, ,0.0,2012,10,43,57.153274590444035
2199,2,2012-10-27,48,36,42.0,28,37, ,0.0,2012,10,43,57.29823612693921
2200,1,2012-10-28,49,38,44.0,30,38, ,0.0,2012,10,43,57.58630607244758
2201,2,2012-10-28,50,40,45.0,31,39,RA DZ,0.005,2012,10,43,57.72941927324662
2202,1,2012-10-29,51,36,44.0,30,38, ,0.0,2012,10,44,57.58630607244758
2203,2,2012-10-29,51,38,45.0,30,38, ,0.0,2012,10,44,55.43297539886293
2204,1,2012-10-30,48,39,44.0,26,36, ,0.0,2012,10,44,48.863844823123245
2205,2,2012-10-30,47,40,44.0,26,37, ,0.0,2012,10,44,48.863844823123245
2206,1,2012-10-31,50,34,42.0,26,35, ,0.0,2012,10,44,52.760780966356116
2207,2,2012-10-31,49,35,42.0,26,35, ,0.0,2012,10,44,52.760780966356116
2208,1,2013-05-01,84,56,70.0,54,62, ,0.0,2013,5,18,56.82433111207962
2209,2,2013-05-01,85,63,74.0,52,62, ,0.0,2013,5,18,46.1142280448166
2210,1,2013-05-02,55,42,49.0,41,45,RA,0.11,2013,5,18,73.76914770505039
2211,2,2013-05-02,71,42,56.0,39,45, ,0.0,2013,5,18,52.75252146814352
2212,1,2013-05-03,48,40,44.0,42,43,RA BR,0.05,2013,5,18,92.61395287966299
2213,2,2013-05-03,50,40,45.0,41,44,RA,0.02,2013,5,18,85.77324706291893
2214,1,2013-05-04,71,48,60.0,45,51, ,0.02,2013,5,18,57.57755086357302
2215,2,2013-05-04,72,49,61.0,44,51, ,0.005,2013,5,18,53.489222585624475
2216,1,2013-05-05,69,48,59.0,43,50,RA,0.005,2013,5,18,55.281481062956296
2217,2,2013-05-05,70,49,60.0,41,50, ,0.0,2013,5,18,49.386134954990304
2218,1,2013-05-06,71,50,61.0,39,49, ,0.005,2013,5,19,44.09568393252915
2219,2,2013-05-06,70,51,61.0,37,49, ,0.0,2013,5,19,40.76789196546292
2220,1,2013-05-07,75,48,62.0,41,52, ,0.0,2013,5,19,46.004384039886375
2221,2,2013-05-07,76,49,63.0,39,51, ,0.0,2013,5,19,41.08863264414455
2222,1,2013-05-08,79,48,64.0,43,54, ,0.0,2013,5,19,46.31565643470044
2223,2,2013-05-08,77,46,62.0,42,53, ,0.0,2013,5,19,47.81594672124952
2224,1,2013-05-09,75,46,61.0,50,54,RA,0.32,2013,5,19,67.06320485667815
2225,2,2013-05-09,76,50,63.0,49,56,RA DZ BR,0.63,2013,5,19,60.203259900373716
2226,1,2013-05-10,47,44,46.0,43,45,RA DZ BR,0.13,2013,5,19,89.19621351709242
2227,2,2013-05-10,50,44,47.0,41,44,DZ BR HZ,0.04,2013,5,19,79.51862524231537
2228,1,2013-05-11,60,43,52.0,37,45, ,0.0,2013,5,19,56.45028047058878
2229,2,2013-05-11,62,44,53.0,36,45,BR HZ,0.0,2013,5,19,52.30374082742932
2230,1,2013-05-12,55,37,46.0,29,39, ,0.0,2013,5,19,51.236605553981185
2231,2,2013-05-12,55,38,47.0,28,39, ,0.0,2013,5,19,47.35694242675505
2232,1,2013-05-13,64,36,50.0,32,43, ,0.0,2013,5,20,49.80566665796449
2233,2,2013-05-13,61,38,50.0,31,43, ,0.0,2013,5,20,47.833284357689706
2234,1,2013-05-14,91,50,71.0,49,59, ,0.0,2013,5,20,45.655498759761414
2235,2,2013-05-14,90,57,74.0,47,58, ,0.0,2013,5,20,38.272170823309466
2236,1,2013-05-15,84,60,72.0,49,59, ,0.0,2013,5,20,44.13262654104418
2237,2,2013-05-15,83,62,73.0,47,58, ,0.005,2013,5,20,39.58164504515501
2238,1,2013-05-16,83,53,68.0,46,56, ,0.0,2013,5,20,45.19252009376785
2239,2,2013-05-16,81,57,69.0,44,56, ,0.0,2013,5,20,40.4685455191401
2240,1,2013-05-17,70,55,63.0,46,53, ,0.005,2013,5,20,53.77999626270204
2241,2,2013-05-17,73,58,66.0,47,55, ,0.005,2013,5,20,50.29229115862627
2242,1,2013-05-18,80,56,68.0,56,61, ,0.0,2013,5,20,65.4522014127624
2243,2,2013-05-18,79,59,69.0,55,61,BR HZ,0.0,2013,5,20,60.98629282649291
2244,1,2013-05-19,86,58,72.0,61,66,BR HZ,0.0,2013,5,20,68.30702534158651
2245,2,2013-05-19,87,62,75.0,60,66,HZ,0.0,2013,5,20,59.593225297204334
2246,1,2013-05-20,89,65,77.0,60,67,TSRA RA BR,1.09,2013,5,21,55.754184100364554
2247,2,2013-05-20,92,65,79.0,59,67,TS TSRA BR,1.25,2013,5,21,50.36098121213036
2248,1,2013-05-21,81,64,73.0,63,66,RA BR,0.56,2013,5,21,70.87089690607739
2249,2,2013-05-21,82,65,74.0,62,66,TSRA RA,0.2,2013,5,21,66.15348672574332
2250,1,2013-05-22,73,52,63.0,60,63,TS RA BR,1.35,2013,5,21,89.92692333513827
2251,2,2013-05-22,73,56,65.0,59,62,RA BR,0.65,2013,5,21,80.90464580213975
2252,1,2013-05-23,54,42,48.0,43,46,RA BR,0.06,2013,5,21,82.71958630420635
2253,2,2013-05-23,56,43,50.0,40,45,RA BR,0.12,2013,5,21,68.36536838876128
2254,1,2013-05-24,57,41,49.0,34,42, ,0.0,2013,5,21,56.01787571301811
2255,2,2013-05-24,57,42,50.0,33,42, ,0.0,2013,5,21,51.8498399585023
2256,1,2013-05-25,57,44,51.0,37,44, ,0.0,2013,5,21,58.575345146391214
2257,2,2013-05-25,57,46,52.0,36,44, ,0.0,2013,5,21,54.263976999396604
2258,1,2013-05-26,68,44,56.0,44,50,RA,0.02,2013,5,21,63.99019384935577
2259,2,2013-05-26,67,46,57.0,43,50,RA,0.005,2013,5,21,59.39978460157078
2260,1,2013-05-27,62,53,58.0,53,55,TSRA DZ BR HZ,0.23,2013,5,22,83.39463368388863
2261,2,2013-05-27,65,56,61.0,54,57,TSRA RA BR,0.19,2013,5,22,77.72137240852535
2262,1,2013-05-28,76,56,66.0,64,66,TSRA RA BR,0.2,2013,5,22,93.26417926645027
2263,2,2013-05-28,76,59,68.0,63,65,TSRA RA BR,2.2,2013,5,22,84.03221129472287
2264,1,2013-05-29,84,64,74.0,64,67, ,0.01,2013,5,22,70.97355316986994
2265,2,2013-05-29,85,65,75.0,62,67,RA,0.02,2013,5,22,63.97388267125127
2266,1,2013-05-30,83,64,74.0,66,69,TSRA RA,0.51,2013,5,22,76.09947755729742
2267,2,2013-05-30,84,65,75.0,64,68,RA,0.09,2013,5,22,68.63513909818117
2268,1,2013-05-31,77,64,71.0,65,67,RA BR,0.3,2013,5,22,81.33681061492473
2269,2,2013-05-31,78,65,72.0,64,67,TSRA RA BR,0.23,2013,5,22,75.92400854975992
2270,1,2013-06-01,76,63,70.0,62,64,RA BR,0.56,2013,6,22,75.74671784055894
2271,2,2013-06-01,76,63,70.0,61,64, ,0.44,2013,6,22,73.11287661442077
2272,1,2013-06-02,63,43,53.0,50,51,RA DZ BR,0.01,2013,6,22,89.50623386251254
2273,2,2013-06-02,63,47,55.0,48,51,DZ BR HZ,0.01,2013,6,22,77.2062220448719
2274,1,2013-06-03,68,43,56.0,43,50, ,0.0,2013,6,23,61.5869532980018
2275,2,2013-06-03,68,43,56.0,40,49, ,0.0,2013,6,23,54.84885958603458
2276,1,2013-06-04,72,50,61.0,45,52, ,0.0,2013,6,23,55.56704689274591
2277,2,2013-06-04,72,50,61.0,44,52, ,0.0,2013,6,23,53.489222585624475
2278,1,2013-06-05,73,54,64.0,49,54,RA,0.01,2013,6,23,58.12736627587315
2279,2,2013-06-05,76,56,66.0,46,55,RA,0.005,2013,6,23,48.42797148268488
2280,1,2013-06-06,64,52,58.0,50,53,RA,0.15,2013,6,23,74.64339585388701
2281,2,2013-06-06,65,54,60.0,48,53,RA,0.06,2013,6,23,64.4865432018204
2282,1,2013-06-07,68,52,60.0,45,52, ,0.005,2013,6,23,57.57755086357302
2283,2,2013-06-07,68,54,61.0,44,52, ,0.0,2013,6,23,53.489222585624475
2284,1,2013-06-08,74,49,62.0,43,53, ,0.0,2013,6,23,49.69030155876044
2285,2,2013-06-08,74,50,62.0,42,53, ,0.0,2013,6,23,47.81594672124952
2286,1,2013-06-09,80,55,68.0,55,61,RA,0.01,2013,6,23,63.1178683132514
2287,2,2013-06-09,83,58,71.0,53,61,RA,0.01,2013,6,23,52.9455799128056
2288,1,2013-06-10,76,60,68.0,63,65,TSRA RA BR HZ,0.26,2013,6,24,84.03221129472287
2289,2,2013-06-10,75,61,68.0,61,64,RA BR HZ VCFG,0.85,2013,6,24,78.30173731848878
2290,1,2013-06-11,83,60,72.0,62,67,RA BR,0.005,2013,6,24,70.76773907233378
2291,2,2013-06-11,84,60,72.0,61,66,RA FG+ BR,0.24,2013,6,24,68.30702534158651
2292,1,2013-06-12,86,63,75.0,64,67,TS TSRA BR,0.75,2013,6,24,68.63513909818117
2293,2,2013-06-12,87,64,76.0,64,67,TSRA RA BR HZ,0.25,2013,6,24,66.38299221937822
2294,1,2013-06-13,73,58,66.0,54,59,BR,0.0,2013,6,24,65.21411080812129
2295,2,2013-06-13,72,59,66.0,53,59,BR,0.0,2013,6,24,62.868360727195515
2296,1,2013-06-14,78,56,67.0,51,57, ,0.0,2013,6,24,56.41023806472434
2297,2,2013-06-14,76,57,67.0,50,57, ,0.0,2013,6,24,54.354917050774056
2298,1,2013-06-15,80,58,69.0,62,65,RA BR,0.17,2013,6,24,78.38288740087917
2299,2,2013-06-15,81,61,71.0,60,64,TS RA,0.12,2013,6,24,68.19661499378506
2300,1,2013-06-16,86,69,78.0,62,67, ,0.0,2013,6,24,57.904610033841074
2301,2,2013-06-16,83,69,76.0,62,67, ,0.0,2013,6,24,61.87468709772934
2302,1,2013-06-17,88,59,74.0,55,63, ,0.03,2013,6,25,51.47113160447879
2303,2,2013-06-17,88,62,75.0,56,64,TSRA,0.1,2013,6,25,51.61615166182241
2304,1,2013-06-18,71,56,64.0,52,56,BR,0.0,2013,6,25,64.97381909913064
2305,2,2013-06-18,70,57,64.0,52,57,RA BR HZ,0.01,2013,6,25,64.97381909913064
2306,1,2013-06-19,75,53,64.0,46,55, ,0.0,2013,6,25,51.92558586113648
2307,2,2013-06-19,75,57,66.0,46,56, ,0.0,2013,6,25,48.42797148268488
2308,1,2013-06-20,86,56,71.0,58,64, ,0.0,2013,6,25,63.48799386001066
2309,2,2013-06-20,86,62,74.0,57,64, ,0.0,2013,6,25,55.34004418727664
2310,1,2013-06-21,82,68,75.0,65,68,RA BR,0.79,2013,6,25,71.07571072806151
2311,2,2013-06-21,85,70,78.0,63,67,TSRA,0.11,2013,6,25,59.98153661250495
2312,1,2013-06-22,80,67,74.0,67,69,RA,0.04,2013,6,25,78.7822278911767
2313,2,2013-06-22,83,70,77.0,65,69, ,0.0,2013,6,25,66.49695902904085
2314,1,2013-06-23,87,66,77.0,68,71,RA,0.84,2013,6,25,73.78055835142726
2315,2,2013-06-23,89,69,79.0,66,70,TSRA,0.005,2013,6,25,64.45122207118804
2316,1,2013-06-24,89,67,78.0,67,69,BR,0.18,2013,6,26,68.9586355825529
2317,2,2013-06-24,86,68,77.0,65,69,HZ,0.14,2013,6,26,66.49695902904085
2318,1,2013-06-25,85,67,76.0,69,71,TSRA,0.03,2013,6,26,78.93902502121315
2319,2,2013-06-25,87,70,79.0,67,71,RA,0.005,2013,6,26,66.72333408930567
2320,1,2013-06-26,80,66,73.0,67,68,TSRA RA BR,1.48,2013,6,26,81.4777451389265
2321,2,2013-06-26,81,68,75.0,65,68,TS RA,0.19,2013,6,26,71.07571072806151
2322,1,2013-06-27,90,64,77.0,67,70,BR,0.92,2013,6,26,71.27854110531861
2323,2,2013-06-27,91,66,79.0,65,69,BR HZ,0.59,2013,6,26,62.247329201951004
2324,1,2013-06-28,83,67,75.0,61,66,RA,0.005,2013,6,26,61.74940279437605
2325,2,2013-06-28,83,68,76.0,60,65,RA,0.16,2013,6,26,57.63777364205565
2326,1,2013-06-29,72,64,68.0,59,62,BR,0.0,2013,6,26,72.91775824653783
2327,2,2013-06-29,72,64,68.0,59,62,RA,0.005,2013,6,26,72.91775824653783
2328,1,2013-06-30,77,62,70.0,52,59, ,0.0,2013,6,26,52.80147113979146
2329,2,2013-06-30,76,64,70.0,52,60, ,0.0,2013,6,26,52.80147113979146
2330,1,2013-07-01,75,59,67.0,51,58, ,0.0,2013,7,27,56.41023806472434
2331,2,2013-07-01,75,61,68.0,50,58, ,0.0,2013,7,27,52.51165450423614
2332,1,2013-07-02,68,60,64.0,52,57, ,0.005,2013,7,27,64.97381909913064
2333,2,2013-07-02,68,62,65.0,53,58,RA,0.005,2013,7,27,65.0942414787659
2334,1,2013-07-03,72,59,66.0,60,62,DZ BR HZ,0.02,2013,7,27,80.97766421415629
2335,2,2013-07-03,74,62,68.0,60,62,TSRA RA,0.07,2013,7,27,75.56758222782685
2336,1,2013-07-04,83,56,70.0,61,64,BR,0.0,2013,7,27,73.11287661442077
2337,2,2013-07-04,83,61,72.0,59,65,BR HZ,0.0,2013,7,27,63.61027648899768
2338,1,2013-07-05,86,60,73.0,61,66, ,0.0,2013,7,27,66.03794268369873
2339,2,2013-07-05,87,63,75.0,60,66, ,0.0,2013,7,27,59.593225297204334
2340,1,2013-07-06,83,65,74.0,65,68, ,0.0,2013,7,27,73.49727560438572
2341,2,2013-07-06,82,71,77.0,63,68, ,0.0,2013,7,27,61.99943468829765
2342,1,2013-07-07,88,70,79.0,67,71, ,0.0,2013,7,27,66.72333408930567
2343,2,2013-07-07,89,70,80.0,66,71, ,0.0,2013,7,27,62.370480849121655
2344,1,2013-07-08,86,70,78.0,71,74,TSRA RA BR,0.5,2013,7,28,79.09417564153422
2345,2,2013-07-08,87,71,79.0,70,72,RA BR,0.84,2013,7,28,73.96706755032609
2346,1,2013-07-09,85,73,79.0,74,75,BR,0.005,2013,7,28,84.69338310852518
2347,2,2013-07-09,85,75,80.0,72,75,RA BR HZ,0.01,2013,7,28,76.61518165278144
2348,1,2013-07-10,85,66,76.0,65,70, ,0.0,2013,7,28,68.74348058795903
2349,2,2013-07-10,87,66,77.0,65,69, ,0.0,2013,7,28,66.49695902904085
2350,1,2013-07-11,81,64,73.0,54,62, ,0.0,2013,7,28,51.325595364126016
2351,2,2013-07-11,80,63,72.0,52,61, ,0.0,2013,7,28,49.33072796792948
2352,1,2013-07-12,83,58,71.0,53,61, ,0.0,2013,7,28,52.9455799128056
2353,2,2013-07-12,82,60,71.0,54,62, ,0.0,2013,7,28,54.92109027968242
2354,1,2013-07-13,84,62,73.0,59,65, ,0.0,2013,7,28,61.497214552500836
2355,2,2013-07-13,83,67,75.0,58,65, ,0.0,2013,7,28,55.478623420120435
2356,1,2013-07-14,88,72,80.0,66,71, ,0.0,2013,7,28,62.370480849121655
2357,2,2013-07-14,88,73,81.0,66,70, ,0.0,2013,7,28,60.365044075809024
2358,1,2013-07-15,89,71,80.0,71,74, ,0.09,2013,7,29,74.05962679431985
2359,2,2013-07-15,91,75,83.0,71,74, ,0.02,2013,7,29,67.16992386077122
2360,1,2013-07-16,92,73,83.0,72,75, ,0.0,2013,7,29,69.48773766425711
2361,2,2013-07-16,93,77,85.0,70,75, ,0.01,2013,7,29,60.869016196577064
2362,1,2013-07-17,94,76,85.0,72,76, ,0.0,2013,7,29,65.15155430304023
2363,2,2013-07-17,95,77,86.0,70,75, ,0.0,2013,7,29,58.95081993498297
2364,1,2013-07-18,95,77,86.0,72,76, ,0.005,2013,7,29,63.09840024026495
2365,2,2013-07-18,96,79,88.0,71,76,TS,0.0,2013,7,29,57.23226960867286
2366,1,2013-07-19,96,71,84.0,70,75,TS BR,0.58,2013,7,29,62.85783826357497
2367,2,2013-07-19,97,75,86.0,69,75,TS,0.005,2013,7,29,56.96818874823267
2368,1,2013-07-20,89,71,80.0,64,69, ,0.06,2013,7,29,58.16931706847186
2369,2,2013-07-20,88,72,80.0,63,69,RA,0.01,2013,7,29,56.1635566720445
2370,1,2013-07-21,88,68,78.0,65,69, ,0.01,2013,7,29,64.33267984899061
2371,2,2013-07-21,89,72,81.0,63,69, ,0.0,2013,7,29,54.3576949833618
2372,1,2013-07-22,87,71,79.0,66,71,TSRA RA,0.005,2013,7,30,64.45122207118804
2373,2,2013-07-22,90,72,81.0,64,70,TSRA,0.005,2013,7,30,56.298962921134255
2374,1,2013-07-23,78,63,71.0,60,64, ,0.03,2013,7,30,68.19661499378506
2375,2,2013-07-23,80,65,73.0,58,64, ,0.0,2013,7,30,59.331653227294
2376,1,2013-07-24,72,60,66.0,51,58, ,0.0,2013,7,30,58.39887964098753
2377,2,2013-07-24,73,62,68.0,48,57, ,0.0,2013,7,30,48.73092155991871
2378,1,2013-07-25,81,57,69.0,54,61, ,0.0,2013,7,30,58.80195570405912
2379,2,2013-07-25,81,58,70.0,52,60, ,0.0,2013,7,30,52.80147113979146
2380,1,2013-07-26,70,62,66.0,61,63,RA BR,0.39,2013,7,30,83.90756465974071
2381,2,2013-07-26,74,65,70.0,58,62,RA,0.01,2013,7,30,65.6881130066995
2382,1,2013-07-27,65,55,60.0,51,56, ,0.0,2013,7,30,72.11726864156499
2383,2,2013-07-27,68,57,63.0,49,55, ,0.0,2013,7,30,60.203259900373716
2384,1,2013-07-28,69,54,62.0,50,55,RA,0.005,2013,7,30,64.73130403319603
2385,2,2013-07-28,71,55,63.0,47,54,RA,0.005,2013,7,30,55.85035151680261
2386,1,2013-07-29,76,57,67.0,55,59, ,0.0,2013,7,31,65.33342986387333
2387,2,2013-07-29,76,58,67.0,53,59, ,0.0,2013,7,31,60.72752109564434
2388,1,2013-07-30,74,57,66.0,59,62,RA,0.04,2013,7,31,78.13813236389119
2389,2,2013-07-30,74,61,68.0,56,61,RA,0.005,2013,7,31,65.4522014127624
2390,1,2013-07-31,75,62,69.0,64,65,RA DZ BR,0.5,2013,7,31,84.09401079065675
2391,2,2013-07-31,75,64,70.0,63,65,RA DZ BR HZ,0.18,2013,7,31,78.46360638255358
2392,1,2013-08-01,81,61,71.0,57,62, ,0.0,2013,8,31,61.24285092838859
2393,2,2013-08-01,82,61,72.0,54,62, ,0.0,2013,8,31,53.08915754692025
2394,1,2013-08-02,84,62,73.0,63,67,RA BR,0.63,2013,8,31,70.87089690607739
2395,2,2013-08-02,86,65,76.0,62,66,RA,0.41,2013,8,31,61.87468709772934
2396,1,2013-08-03,81,64,73.0,55,62, ,0.0,2013,8,31,53.23220547500601
2397,2,2013-08-03,79,66,73.0,54,62, ,0.0,2013,8,31,51.325595364126016
2398,1,2013-08-04,75,60,68.0,56,61,RA,0.005,2013,8,31,65.4522014127624
2399,2,2013-08-04,74,60,67.0,55,61,RA,0.005,2013,8,31,65.33342986387333
2400,1,2013-08-05,75,58,67.0,59,62,RA,0.07,2013,8,32,75.47731524435642
2401,2,2013-08-05,76,63,70.0,56,61, ,0.02,2013,8,32,61.11484738287635
2402,1,2013-08-06,83,67,75.0,68,70, ,0.04,2013,8,32,78.86083362775612
2403,2,2013-08-06,85,68,77.0,65,69, ,0.0,2013,8,32,66.49695902904085
2404,1,2013-08-07,89,67,78.0,68,71, ,0.005,2013,8,32,71.37921957347292
2405,2,2013-08-07,91,70,81.0,67,71,BR,0.01,2013,8,32,62.49310523138112
2406,1,2013-08-08,78,65,72.0,56,62, ,0.0,2013,8,32,57.09764985646776
2407,2,2013-08-08,79,69,74.0,55,62, ,0.0,2013,8,32,51.47113160447879
2408,1,2013-08-09,82,59,71.0,60,65, ,0.005,2013,8,32,68.19661499378506
2409,2,2013-08-09,84,62,73.0,58,65, ,0.0,2013,8,32,59.331653227294
2410,1,2013-08-10,81,64,73.0,57,67, ,0.0,2013,8,32,57.23349208270923
2411,2,2013-08-10,81,68,75.0,55,63, ,0.0,2013,8,32,49.775277119899386
2412,1,2013-08-11,81,60,71.0,61,67,RA,0.01,2013,8,32,70.66407678830186
2413,2,2013-08-11,84,63,74.0,57,64, ,0.005,2013,8,32,55.34004418727664
2414,1,2013-08-12,82,67,75.0,65,68,RA DZ,0.27,2013,8,33,71.07571072806151
2415,2,2013-08-12,85,69,77.0,63,72,RA,0.66,2013,8,33,61.99943468829765
2416,1,2013-08-13,70,58,64.0,52,58, ,0.0,2013,8,33,64.97381909913064
2417,2,2013-08-13,71,62,67.0,50,57, ,0.0,2013,8,33,54.354917050774056
2418,1,2013-08-14,72,56,64.0,50,56, ,0.0,2013,8,33,60.33517093121935
2419,2,2013-08-14,71,58,65.0,49,56, ,0.0,2013,8,33,56.13141013840536
2420,1,2013-08-15,75,55,65.0,53,58, ,0.0,2013,8,33,65.0942414787659
2421,2,2013-08-15,74,57,66.0,50,58, ,0.0,2013,8,33,56.27110197801161
2422,1,2013-08-16,82,55,69.0,52,60, ,0.0,2013,8,33,54.63909044432471
2423,2,2013-08-16,82,58,70.0,51,60, ,0.0,2013,8,33,50.88587779810227
2424,1,2013-08-17,81,57,69.0,56,62, ,0.0,2013,8,33,63.24179235088773
2425,2,2013-08-17,79,60,70.0,55,62, ,0.0,2013,8,33,58.9352047117653
2426,1,2013-08-18,81,59,70.0,57,63, ,0.0,2013,8,33,63.365166672408776
2427,2,2013-08-18,81,62,72.0,57,64, ,0.0,2013,8,33,59.200051291818134
2428,1,2013-08-19,85,57,71.0,60,65, ,0.0,2013,8,34,68.19661499378506
2429,2,2013-08-19,86,63,75.0,58,65,HZ,0.0,2013,8,34,55.478623420120435
2430,1,2013-08-20,88,66,77.0,62,68, ,0.0,2013,8,34,59.85263617264551
2431,2,2013-08-20,88,68,78.0,61,67, ,0.0,2013,8,34,55.89116901040809
2432,1,2013-08-21,90,68,79.0,65,70,RA,0.01,2013,8,34,62.247329201951004
2433,2,2013-08-21,91,70,81.0,64,70,RA,0.05,2013,8,34,56.298962921134255
2434,1,2013-08-22,78,68,73.0,67,69,RA,0.23,2013,8,34,81.4777451389265
2435,2,2013-08-22,78,67,73.0,66,68,RA,0.36,2013,8,34,78.70320507035771
2436,1,2013-08-23,82,62,72.0,55,63,BR,0.0,2013,8,34,55.06127932824511
2437,2,2013-08-23,81,64,73.0,55,63,BR,0.0,2013,8,34,53.23220547500601
2438,1,2013-08-24,86,60,73.0,59,65, ,0.0,2013,8,34,61.497214552500836
2439,2,2013-08-24,86,64,75.0,56,64, ,0.0,2013,8,34,51.61615166182241
2440,1,2013-08-25,89,65,77.0,62,68, ,0.0,2013,8,34,59.85263617264551
2441,2,2013-08-25,89,68,79.0,60,67, ,0.0,2013,8,34,52.19109419072684
2442,1,2013-08-26,92,70,81.0,68,72, ,0.0,2013,8,35,64.68673636674298
2443,2,2013-08-26,92,70,81.0,66,71, ,0.0,2013,8,35,60.365044075809024
2444,1,2013-08-27,96,77,87.0,70,75, ,0.0,2013,8,35,57.10048521990853
2445,2,2013-08-27,96,77,87.0,68,74, ,0.0,2013,8,35,53.316578577637394
2446,1,2013-08-28,83,71,77.0,69,72, ,0.0,2013,8,35,76.35931535226167
2447,2,2013-08-28,83,71,77.0,67,71,BR,0.0,2013,8,35,71.27854110531861
2448,1,2013-08-29,89,66,78.0,64,69,BR HZ,0.0,2013,8,35,62.123647934918836
2449,2,2013-08-29,87,69,78.0,65,69,FG BR HZ,0.0,2013,8,35,64.33267984899061
2450,1,2013-08-30,96,67,82.0,68,72,BR,0.36,2013,8,35,62.61520469875998
2451,2,2013-08-30,96,69,83.0,67,71,TSRA RA,0.47,2013,8,35,58.56241959730853
2452,1,2013-08-31,78,71,75.0,67,69,TS TSRA,0.07,2013,8,35,76.18653608667044
2453,2,2013-08-31,77,70,74.0,66,68,TS TSRA RA BR,0.96,2013,8,35,76.09947755729742
2454,1,2013-09-01,85,65,75.0,67,70,TS,0.14,2013,9,35,76.18653608667044
2455,2,2013-09-01,84,68,76.0,66,69, ,0.02,2013,9,35,71.1773724290501
2456,1,2013-09-02,79,60,70.0,61,64, ,0.0,2013,9,36,73.11287661442077
2457,2,2013-09-02,77,62,70.0,60,64, ,0.0,2013,9,36,70.55990715762363
2458,1,2013-09-03,77,57,67.0,54,59, ,0.0,2013,9,36,62.99339197054547
2459,2,2013-09-03,76,58,67.0,54,60, ,0.0,2013,9,36,62.99339197054547
2460,1,2013-09-04,84,59,72.0,57,63, ,0.0,2013,9,36,59.200051291818134
2461,2,2013-09-04,84,59,72.0,55,62, ,0.0,2013,9,36,55.06127932824511
2462,1,2013-09-05,74,59,67.0,54,60, ,0.005,2013,9,36,62.99339197054547
2463,2,2013-09-05,74,65,70.0,53,60, ,0.0,2013,9,36,54.78036121579585
2464,1,2013-09-06,86,57,72.0,58,64, ,0.0,2013,9,36,61.37030585532472
2465,2,2013-09-06,85,62,74.0,55,63, ,0.0,2013,9,36,51.47113160447879
2466,1,2013-09-07,88,65,77.0,62,68, ,0.01,2013,9,36,59.85263617264551
2467,2,2013-09-07,87,68,78.0,61,67, ,0.0,2013,9,36,55.89116901040809
2468,1,2013-09-08,77,71,74.0,66,69, ,0.0,2013,9,36,76.09947755729742
2469,2,2013-09-08,78,71,75.0,65,68, ,0.0,2013,9,36,71.07571072806151
2470,1,2013-09-09,94,68,81.0,70,74, ,0.0,2013,9,37,69.27758930469994
2471,2,2013-09-09,94,69,82.0,68,73,HZ,0.0,2013,9,37,62.61520469875998
2472,1,2013-09-10,95,77,86.0,64,71, ,0.0,2013,9,37,47.90683479318049
2473,2,2013-09-10,96,78,87.0,63,71, ,0.0,2013,9,37,44.80309996547721
2474,1,2013-09-11,91,75,83.0,66,71, ,0.005,2013,9,37,56.568209038240894
2475,2,2013-09-11,92,75,84.0,66,71, ,0.005,2013,9,37,54.7711924645934
2476,1,2013-09-12,82,62,72.0,59,64,RA,0.005,2013,9,37,63.61027648899768
2477,2,2013-09-12,83,63,73.0,58,64, ,0.06,2013,9,37,59.331653227294
2478,1,2013-09-13,67,52,60.0,45,52, ,0.0,2013,9,37,57.57755086357302
2479,2,2013-09-13,67,54,61.0,45,53, ,0.005,2013,9,37,55.56704689274591
2480,1,2013-09-14,72,47,60.0,43,52, ,0.0,2013,9,37,53.34300175842913
2481,2,2013-09-14,72,51,62.0,41,52, ,0.0,2013,9,37,46.004384039886375
2482,1,2013-09-15,62,56,59.0,52,55,RA BR,0.65,2013,9,37,77.55150691172038
2483,2,2013-09-15,62,58,60.0,51,55,RA DZ BR,0.24,2013,9,37,72.11726864156499
2484,1,2013-09-16,64,51,58.0,47,52, ,0.0,2013,9,38,66.71252677474104
2485,2,2013-09-16,64,55,60.0,47,53, ,0.005,2013,9,38,62.10637420415283
2486,1,2013-09-17,71,49,60.0,51,56, ,0.0,2013,9,38,72.11726864156499
2487,2,2013-09-17,70,53,62.0,49,55, ,0.005,2013,9,38,62.362634612270064
2488,1,2013-09-18,81,60,71.0,60,64, ,0.55,2013,9,38,68.19661499378506
2489,2,2013-09-18,82,62,72.0,58,62,TS HZ,0.51,2013,9,38,61.37030585532472
2490,1,2013-09-19,84,69,77.0,68,70,TS TSRA RA FG BR HZ,0.84,2013,9,38,73.78055835142726
2491,2,2013-09-19,84,70,77.0,66,69,RA BR HZ,0.005,2013,9,38,68.85131182953751
2492,1,2013-09-20,76,58,67.0,60,63, ,0.005,2013,9,38,78.22015326882769
2493,2,2013-09-20,77,59,68.0,59,63, ,0.02,2013,9,38,72.91775824653783
2494,1,2013-09-21,67,52,60.0,48,53, ,0.0,2013,9,38,64.4865432018204
2495,2,2013-09-21,67,51,59.0,46,53, ,0.0,2013,9,38,61.97738545522772
2496,1,2013-09-22,67,49,58.0,47,52, ,0.0,2013,9,38,66.71252677474104
